Merchant_ID,Merchant_Name,Industry,Onboarding_Date
MERCH8455,Business_8455,Services,2021-07-09
MERCH8456,Business_8456,Retail,2021-07-13
MERCH8457,Business_8457,Retail,2022-09-01
MERCH8458,Business_8458,Retail,2024-02-16
MERCH8459,Business_8459,Education,2021-12-20
MERCH8460,Business_8460,Technology,2021-10-29
MERCH8461,Business_8461,Technology,2022-05-24
MERCH8462,Business_8462,Retail,2022-11-10
MERCH8463,Business_8463,Healthcare,2022-11-17
MERCH8464,Business_8464,Technology,2022-03-07
MERCH8465,Business_8465,Retail,2023-07-07
MERCH8466,Business_8466,Services,2024-03-16
MERCH8467,Business_8467,Technology,2023-11-06
MERCH8468,Business_8468,Healthcare,2023-04-25
MERCH8469,Business_8469,Services,2024-06-27
MERCH8470,Business_8470,Services,2024-02-25
MERCH8471,Business_8471,Services,2021-11-20
MERCH8472,Business_8472,Education,2022-04-23
MERCH8473,Business_8473,Healthcare,2024-06-12
MERCH8474,Business_8474,Retail,2023-07-31
MERCH8475,Business_8475,Services,2022-03-18
MERCH8476,Business_8476,Technology,2022-07-07
MERCH8477,Business_8477,Retail,2024-03-06
MERCH8478,Business_8478,Technology,2022-03-21
MERCH8479,Business_8479,Retail,2023-01-02
MERCH8480,Business_8480,Retail,2024-05-28
MERCH8481,Business_8481,Technology,2021-12-22
MERCH8482,Business_8482,Education,2023-11-18
MERCH8483,Business_8483,Education,2022-09-25
MERCH8484,Business_8484,Education,2022-01-03
MERCH8485,Business_8485,Technology,2023-11-27
MERCH8486,Business_8486,Services,2023-07-25
MERCH8487,Business_8487,Services,2022-06-27
MERCH8488,Business_8488,Healthcare,2021-12-26
MERCH8489,Business_8489,Retail,2021-08-22
MERCH8490,Business_8490,Retail,2024-01-26
MERCH8491,Business_8491,Healthcare,2021-11-08
MERCH8492,Business_8492,Services,2024-04-12
MERCH8493,Business_8493,Healthcare,2021-07-30
MERCH8494,Business_8494,Retail,2021-07-06
MERCH8495,Business_8495,Healthcare,2022-05-27
MERCH8496,Business_8496,Retail,2023-04-25
MERCH8497,Business_8497,Education,2021-07-31
MERCH8498,Business_8498,Education,2023-07-11
MERCH8499,Business_8499,Healthcare,2022-11-29
MERCH8500,Business_8500,Services,2022-11-24
MERCH8501,Business_8501,Healthcare,2022-12-16
MERCH8502,Business_8502,Education,2022-12-17
MERCH8503,Business_8503,Retail,2024-01-06
MERCH8504,Business_8504,Healthcare,2022-10-25
MERCH8505,Business_8505,Healthcare,2023-06-24
MERCH8506,Business_8506,Technology,2022-12-22
MERCH8507,Business_8507,Healthcare,2024-06-10
MERCH8508,Business_8508,Education,2023-09-09
MERCH8509,Business_8509,Healthcare,2024-02-23
MERCH8510,Business_8510,Education,2023-07-29
MERCH8511,Business_8511,Services,2023-12-30
MERCH8512,Business_8512,Retail,2024-03-20
MERCH8513,Business_8513,Technology,2021-12-05
MERCH8514,Business_8514,Healthcare,2023-06-17
MERCH8515,Business_8515,Services,2022-03-28
MERCH8516,Business_8516,Technology,2023-12-23
MERCH8517,Business_8517,Technology,2023-04-26
MERCH8518,Business_8518,Education,2024-04-07
MERCH8519,Business_8519,Services,2022-03-03
MERCH8520,Business_8520,Services,2022-12-31
MERCH8521,Business_8521,Education,2021-10-23
MERCH8522,Business_8522,Retail,2021-10-28
MERCH8523,Business_8523,Services,2023-01-07
MERCH8524,Business_8524,Education,2023-03-07
MERCH8525,Business_8525,Healthcare,2021-11-17
MERCH8526,Business_8526,Technology,2022-01-06
MERCH8527,Business_8527,Education,2022-10-30
MERCH8528,Business_8528,Services,2024-03-19
MERCH8529,Business_8529,Healthcare,2022-08-05
MERCH8530,Business_8530,Services,2023-11-04
MERCH8531,Business_8531,Technology,2023-01-02
MERCH8532,Business_8532,Education,2024-02-06
MERCH8533,Business_8533,Retail,2021-11-01
MERCH8534,Business_8534,Retail,2023-11-19
MERCH8535,Business_8535,Healthcare,2021-11-18
MERCH8536,Business_8536,Services,2023-08-07
MERCH8537,Business_8537,Healthcare,2023-04-10
MERCH8538,Business_8538,Technology,2023-05-04
MERCH8539,Business_8539,Services,2023-05-28
MERCH8540,Business_8540,Retail,2023-01-30
MERCH8541,Business_8541,Education,2023-06-09
MERCH8542,Business_8542,Technology,2021-12-28
MERCH8543,Business_8543,Technology,2023-07-19
MERCH8544,Business_8544,Services,2023-01-27
MERCH8545,Business_8545,Technology,2023-09-16
MERCH8546,Business_8546,Services,2023-01-30
MERCH8547,Business_8547,Technology,2021-11-23
MERCH8548,Business_8548,Education,2022-02-27
MERCH8549,Business_8549,Education,2022-01-01
MERCH8550,Business_8550,Technology,2023-09-17
MERCH8551,Business_8551,Education,2024-03-31
MERCH8552,Business_8552,Technology,2021-09-30
MERCH8553,Business_8553,Services,2022-07-14
MERCH8554,Business_8554,Technology,2024-06-22
MERCH8555,Business_8555,Technology,2021-09-11
MERCH8556,Business_8556,Technology,2021-10-28
MERCH8557,Business_8557,Services,2022-12-08
MERCH8558,Business_8558,Technology,2021-08-12
MERCH8559,Business_8559,Healthcare,2021-12-21
MERCH8560,Business_8560,Technology,2023-02-12
MERCH8561,Business_8561,Services,2021-08-04
MERCH8562,Business_8562,Education,2022-05-13
MERCH8563,Business_8563,Education,2022-07-10
MERCH8564,Business_8564,Technology,2024-01-09
MERCH8565,Business_8565,Services,2023-05-13
MERCH8566,Business_8566,Technology,2022-10-14
MERCH8567,Business_8567,Services,2023-03-22
MERCH8568,Business_8568,Retail,2022-12-02
MERCH8569,Business_8569,Retail,2023-10-30
MERCH8570,Business_8570,Healthcare,2023-04-06
MERCH8571,Business_8571,Healthcare,2022-08-09
MERCH8572,Business_8572,Healthcare,2023-12-02
MERCH8573,Business_8573,Retail,2021-08-21
MERCH8574,Business_8574,Services,2021-07-09
MERCH8575,Business_8575,Technology,2022-06-06
MERCH8576,Business_8576,Education,2022-03-20
MERCH8577,Business_8577,Healthcare,2022-06-05
MERCH8578,Business_8578,Technology,2023-02-12
MERCH8579,Business_8579,Technology,2022-12-01
MERCH8580,Business_8580,Healthcare,2023-08-13
MERCH8581,Business_8581,Education,2022-05-18
MERCH8582,Business_8582,Services,2022-03-15
MERCH8583,Business_8583,Healthcare,2023-12-06
MERCH8584,Business_8584,Services,2022-01-06
MERCH8585,Business_8585,Services,2023-04-12
MERCH8586,Business_8586,Services,2022-03-27
MERCH8587,Business_8587,Education,2024-05-15
MERCH8588,Business_8588,Healthcare,2022-04-09
MERCH8589,Business_8589,Technology,2022-07-21
MERCH8590,Business_8590,Services,2021-08-04
MERCH8591,Business_8591,Healthcare,2023-10-03
MERCH8592,Business_8592,Technology,2024-03-01
MERCH8593,Business_8593,Healthcare,2022-01-23
MERCH8594,Business_8594,Technology,2023-02-20
MERCH8595,Business_8595,Retail,2024-03-09
MERCH8596,Business_8596,Retail,2022-12-01
MERCH8597,Business_8597,Technology,2023-09-24
MERCH8598,Business_8598,Retail,2023-10-12
MERCH8599,Business_8599,Retail,2022-05-13
MERCH8600,Business_8600,Healthcare,2021-08-03
MERCH8601,Business_8601,Education,2023-07-28
MERCH8602,Business_8602,Healthcare,2023-11-22
MERCH8603,Business_8603,Healthcare,2021-10-18
MERCH8604,Business_8604,Services,2022-06-22
MERCH8605,Business_8605,Healthcare,2023-08-01
MERCH8606,Business_8606,Healthcare,2022-08-07
MERCH8607,Business_8607,Healthcare,2023-02-15
MERCH8608,Business_8608,Technology,2022-09-18
MERCH8609,Business_8609,Education,2021-11-16
MERCH8610,Business_8610,Services,2022-09-09
MERCH8611,Business_8611,Technology,2022-08-11
MERCH8612,Business_8612,Education,2022-10-25
MERCH8613,Business_8613,Education,2022-09-21
MERCH8614,Business_8614,Healthcare,2022-03-09
MERCH8615,Business_8615,Education,2023-02-20
MERCH8616,Business_8616,Technology,2023-03-19
MERCH8617,Business_8617,Technology,2024-03-10
MERCH8618,Business_8618,Healthcare,2023-12-27
MERCH8619,Business_8619,Technology,2023-04-28
MERCH8620,Business_8620,Services,2023-04-21
MERCH8621,Business_8621,Education,2023-08-02
MERCH8622,Business_8622,Healthcare,2021-12-25
MERCH8623,Business_8623,Technology,2023-05-24
MERCH8624,Business_8624,Healthcare,2021-12-10
MERCH8625,Business_8625,Services,2021-08-28
MERCH8626,Business_8626,Technology,2024-03-07
MERCH8627,Business_8627,Services,2022-01-01
MERCH8628,Business_8628,Education,2023-05-30
MERCH8629,Business_8629,Education,2022-05-21
MERCH8630,Business_8630,Technology,2024-02-11
MERCH8631,Business_8631,Technology,2023-12-28
MERCH8632,Business_8632,Retail,2023-09-21
MERCH8633,Business_8633,Retail,2021-11-07
MERCH8634,Business_8634,Retail,2022-02-24
MERCH8635,Business_8635,Healthcare,2021-11-16
MERCH8636,Business_8636,Technology,2022-02-23
MERCH8637,Business_8637,Healthcare,2021-11-30
MERCH8638,Business_8638,Retail,2022-03-21
MERCH8639,Business_8639,Services,2024-03-03
MERCH8640,Business_8640,Retail,2023-06-23
MERCH8641,Business_8641,Healthcare,2022-08-16
MERCH8642,Business_8642,Technology,2022-04-24
MERCH8643,Business_8643,Services,2021-10-20
MERCH8644,Business_8644,Technology,2022-01-14
MERCH8645,Business_8645,Retail,2023-05-06
MERCH8646,Business_8646,Healthcare,2021-07-27
MERCH8647,Business_8647,Services,2024-04-15
MERCH8648,Business_8648,Services,2023-06-15
MERCH8649,Business_8649,Education,2022-04-12
MERCH8650,Business_8650,Healthcare,2024-06-27
MERCH8651,Business_8651,Retail,2022-09-24
MERCH8652,Business_8652,Services,2023-08-09
MERCH8653,Business_8653,Healthcare,2023-08-27
MERCH8654,Business_8654,Retail,2022-02-14
MERCH8655,Business_8655,Technology,2021-12-21
MERCH8656,Business_8656,Healthcare,2023-03-17
MERCH8657,Business_8657,Healthcare,2022-01-22
MERCH8658,Business_8658,Services,2023-01-10
MERCH8659,Business_8659,Services,2024-03-22
MERCH8660,Business_8660,Technology,2023-09-15
MERCH8661,Business_8661,Retail,2023-07-29
MERCH8662,Business_8662,Services,2023-10-09
MERCH8663,Business_8663,Retail,2023-10-26
MERCH8664,Business_8664,Healthcare,2022-03-01
MERCH8665,Business_8665,Healthcare,2023-10-16
MERCH8666,Business_8666,Technology,2023-01-12
MERCH8667,Business_8667,Education,2023-08-29
MERCH8668,Business_8668,Retail,2023-06-12
MERCH8669,Business_8669,Services,2024-03-09
MERCH8670,Business_8670,Services,2022-02-02
MERCH8671,Business_8671,Services,2023-09-20
MERCH8672,Business_8672,Retail,2022-10-31
MERCH8673,Business_8673,Services,2021-11-02
MERCH8674,Business_8674,Retail,2023-01-27
MERCH8675,Business_8675,Retail,2021-12-07
MERCH8676,Business_8676,Education,2024-05-06
MERCH8677,Business_8677,Retail,2023-07-14
MERCH8678,Business_8678,Healthcare,2024-05-12
MERCH8679,Business_8679,Education,2024-03-10
MERCH8680,Business_8680,Services,2022-05-27
MERCH8681,Business_8681,Healthcare,2022-08-18
MERCH8682,Business_8682,Education,2022-04-30
MERCH8683,Business_8683,Healthcare,2022-03-27
MERCH8684,Business_8684,Healthcare,2023-07-20
MERCH8685,Business_8685,Services,2023-12-26
MERCH8686,Business_8686,Retail,2022-11-09
MERCH8687,Business_8687,Education,2024-01-09
MERCH8688,Business_8688,Technology,2022-11-30
MERCH8689,Business_8689,Education,2022-02-18
MERCH8690,Business_8690,Services,2024-05-03
MERCH8691,Business_8691,Retail,2023-07-22
MERCH8692,Business_8692,Technology,2023-01-01
MERCH8693,Business_8693,Education,2022-05-15
MERCH8694,Business_8694,Services,2022-02-11
MERCH8695,Business_8695,Education,2021-11-09
MERCH8696,Business_8696,Education,2024-05-15
MERCH8697,Business_8697,Services,2023-09-19
MERCH8698,Business_8698,Healthcare,2022-12-07
MERCH8699,Business_8699,Technology,2023-05-16
MERCH8700,Business_8700,Technology,2022-12-26
MERCH8701,Business_8701,Technology,2021-07-22
MERCH8702,Business_8702,Services,2022-07-13
MERCH8703,Business_8703,Services,2021-09-28
MERCH8704,Business_8704,Retail,2022-09-03
MERCH8705,Business_8705,Retail,2021-10-29
MERCH8706,Business_8706,Services,2022-01-25
MERCH8707,Business_8707,Technology,2022-08-13
MERCH8708,Business_8708,Technology,2021-07-13
MERCH8709,Business_8709,Education,2021-09-19
MERCH8710,Business_8710,Technology,2023-10-10
MERCH8711,Business_8711,Education,2022-07-24
MERCH8712,Business_8712,Education,2023-06-16
MERCH8713,Business_8713,Education,2024-01-24
MERCH8714,Business_8714,Education,2022-07-01
MERCH8715,Business_8715,Services,2024-06-23
MERCH8716,Business_8716,Retail,2022-03-06
MERCH8717,Business_8717,Services,2021-07-21
MERCH8718,Business_8718,Retail,2024-03-15
MERCH8719,Business_8719,Services,2021-10-20
MERCH8720,Business_8720,Technology,2022-10-01
MERCH8721,Business_8721,Healthcare,2023-08-10
MERCH8722,Business_8722,Education,2023-06-11
MERCH8723,Business_8723,Education,2023-08-21
MERCH8724,Business_8724,Healthcare,2023-09-26
MERCH8725,Business_8725,Technology,2022-09-02
MERCH8726,Business_8726,Technology,2023-02-01
MERCH8727,Business_8727,Services,2024-04-16
MERCH8728,Business_8728,Services,2023-12-12
MERCH8729,Business_8729,Education,2023-07-20
MERCH8730,Business_8730,Healthcare,2024-02-02
MERCH8731,Business_8731,Education,2023-06-22
MERCH8732,Business_8732,Education,2022-10-31
MERCH8733,Business_8733,Healthcare,2022-10-19
MERCH8734,Business_8734,Retail,2023-04-17
MERCH8735,Business_8735,Retail,2022-03-12
MERCH8736,Business_8736,Retail,2023-07-25
MERCH8737,Business_8737,Healthcare,2022-09-29
MERCH8738,Business_8738,Healthcare,2023-01-18
MERCH8739,Business_8739,Retail,2024-01-04
MERCH8740,Business_8740,Retail,2023-04-14
MERCH8741,Business_8741,Healthcare,2021-08-18
MERCH8742,Business_8742,Education,2023-11-18
MERCH8743,Business_8743,Services,2024-04-18
MERCH8744,Business_8744,Healthcare,2024-05-15
MERCH8745,Business_8745,Technology,2021-10-16
MERCH8746,Business_8746,Technology,2022-09-07
MERCH8747,Business_8747,Services,2022-09-02
MERCH8748,Business_8748,Technology,2024-06-08
MERCH8749,Business_8749,Education,2023-08-17
MERCH8750,Business_8750,Retail,2021-09-17
MERCH8751,Business_8751,Education,2022-08-11
MERCH8752,Business_8752,Retail,2024-03-08
MERCH8753,Business_8753,Education,2023-09-10
MERCH8754,Business_8754,Healthcare,2022-08-08
MERCH8755,Business_8755,Technology,2022-03-03
MERCH8756,Business_8756,Retail,2023-03-01
MERCH8757,Business_8757,Services,2021-07-28
MERCH8758,Business_8758,Retail,2023-10-27
MERCH8759,Business_8759,Healthcare,2022-08-14
MERCH8760,Business_8760,Technology,2024-01-17
MERCH8761,Business_8761,Retail,2021-07-28
MERCH8762,Business_8762,Education,2023-01-22
MERCH8763,Business_8763,Retail,2022-07-30
MERCH8764,Business_8764,Services,2023-01-10
MERCH8765,Business_8765,Technology,2023-01-11
MERCH8766,Business_8766,Healthcare,2021-09-25
MERCH8767,Business_8767,Healthcare,2023-05-27
MERCH8768,Business_8768,Technology,2022-06-14
MERCH8769,Business_8769,Healthcare,2023-08-26
MERCH8770,Business_8770,Services,2023-04-06
MERCH8771,Business_8771,Retail,2023-02-07
MERCH8772,Business_8772,Technology,2023-11-28
MERCH8773,Business_8773,Education,2022-09-28
MERCH8774,Business_8774,Healthcare,2024-01-28
MERCH8775,Business_8775,Services,2022-03-16
MERCH8776,Business_8776,Healthcare,2023-09-02
MERCH8777,Business_8777,Education,2021-08-29
MERCH8778,Business_8778,Education,2021-11-28
MERCH8779,Business_8779,Technology,2021-07-19
MERCH8780,Business_8780,Technology,2023-08-17
MERCH8781,Business_8781,Services,2023-07-08
MERCH8782,Business_8782,Retail,2023-05-30
MERCH8783,Business_8783,Technology,2024-01-04
MERCH8784,Business_8784,Technology,2024-04-27
MERCH8785,Business_8785,Retail,2022-06-21
MERCH8786,Business_8786,Retail,2024-01-14
MERCH8787,Business_8787,Retail,2023-05-10
MERCH8788,Business_8788,Education,2022-03-07
MERCH8789,Business_8789,Healthcare,2022-08-16
MERCH8790,Business_8790,Retail,2021-11-20
MERCH8791,Business_8791,Technology,2023-01-09
MERCH8792,Business_8792,Healthcare,2023-11-18
MERCH8793,Business_8793,Education,2021-10-07
MERCH8794,Business_8794,Technology,2021-11-04
MERCH8795,Business_8795,Services,2022-03-10
MERCH8796,Business_8796,Healthcare,2022-02-16
MERCH8797,Business_8797,Retail,2023-04-21
MERCH8798,Business_8798,Education,2022-09-27
MERCH8799,Business_8799,Healthcare,2021-09-06
MERCH8800,Business_8800,Retail,2024-05-30
MERCH8801,Business_8801,Education,2024-03-21
MERCH8802,Business_8802,Technology,2024-05-07
MERCH8803,Business_8803,Retail,2024-03-14
MERCH8804,Business_8804,Education,2023-02-02
MERCH8805,Business_8805,Healthcare,2023-02-03
MERCH8806,Business_8806,Healthcare,2021-10-07
MERCH8807,Business_8807,Technology,2023-08-23
MERCH8808,Business_8808,Services,2022-12-04
MERCH8809,Business_8809,Retail,2022-06-27
MERCH8810,Business_8810,Education,2023-01-02
MERCH8811,Business_8811,Retail,2022-07-02
MERCH8812,Business_8812,Technology,2023-03-13
MERCH8813,Business_8813,Retail,2023-01-28
MERCH8814,Business_8814,Education,2021-08-23
MERCH8815,Business_8815,Healthcare,2024-05-20
MERCH8816,Business_8816,Healthcare,2022-01-11
MERCH8817,Business_8817,Education,2022-11-29
MERCH8818,Business_8818,Healthcare,2023-11-12
MERCH8819,Business_8819,Healthcare,2023-06-29
MERCH8820,Business_8820,Education,2021-08-16
MERCH8821,Business_8821,Services,2023-12-25
MERCH8822,Business_8822,Retail,2023-10-26
MERCH8823,Business_8823,Services,2022-03-01
MERCH8824,Business_8824,Healthcare,2021-10-15
MERCH8825,Business_8825,Healthcare,2022-09-26
MERCH8826,Business_8826,Services,2022-01-27
MERCH8827,Business_8827,Technology,2024-04-02
MERCH8828,Business_8828,Education,2023-08-18
MERCH8829,Business_8829,Healthcare,2022-02-01
MERCH8830,Business_8830,Education,2021-12-17
MERCH8831,Business_8831,Technology,2022-02-18
MERCH8832,Business_8832,Technology,2023-03-24
MERCH8833,Business_8833,Technology,2022-09-19
MERCH8834,Business_8834,Education,2023-08-30
MERCH8835,Business_8835,Retail,2023-07-13
MERCH8836,Business_8836,Retail,2023-12-02
MERCH8837,Business_8837,Education,2022-09-13
MERCH8838,Business_8838,Services,2023-06-23
MERCH8839,Business_8839,Retail,2023-07-20
MERCH8840,Business_8840,Technology,2021-09-18
MERCH8841,Business_8841,Technology,2021-12-08
MERCH8842,Business_8842,Technology,2022-04-01
MERCH8843,Business_8843,Services,2024-02-07
MERCH8844,Business_8844,Services,2023-04-13
MERCH8845,Business_8845,Retail,2023-08-25
MERCH8846,Business_8846,Healthcare,2024-06-24
MERCH8847,Business_8847,Retail,2023-12-24
MERCH8848,Business_8848,Healthcare,2023-06-08
MERCH8849,Business_8849,Technology,2023-02-26
MERCH8850,Business_8850,Healthcare,2022-01-20
MERCH8851,Business_8851,Technology,2022-04-28
MERCH8852,Business_8852,Healthcare,2022-04-30
MERCH8853,Business_8853,Healthcare,2024-06-04
MERCH8854,Business_8854,Education,2021-08-19
MERCH8855,Business_8855,Services,2023-11-10
MERCH8856,Business_8856,Education,2021-08-21
MERCH8857,Business_8857,Technology,2022-08-11
MERCH8858,Business_8858,Technology,2023-12-27
MERCH8859,Business_8859,Technology,2023-09-28
MERCH8860,Business_8860,Services,2021-07-11
MERCH8861,Business_8861,Education,2021-08-24
MERCH8862,Business_8862,Retail,2022-01-18
MERCH8863,Business_8863,Technology,2021-09-15
MERCH8864,Business_8864,Retail,2022-01-10
MERCH8865,Business_8865,Technology,2023-03-01
MERCH8866,Business_8866,Services,2022-03-28
MERCH8867,Business_8867,Technology,2023-04-27
MERCH8868,Business_8868,Services,2023-06-03
MERCH8869,Business_8869,Education,2023-07-14
MERCH8870,Business_8870,Technology,2022-02-06
MERCH8871,Business_8871,Retail,2023-05-31
MERCH8872,Business_8872,Education,2022-07-24
MERCH8873,Business_8873,Technology,2024-01-14
MERCH8874,Business_8874,Healthcare,2024-01-01
MERCH8875,Business_8875,Technology,2022-11-06
MERCH8876,Business_8876,Healthcare,2022-06-09
MERCH8877,Business_8877,Services,2023-04-15
MERCH8878,Business_8878,Retail,2023-09-01
MERCH8879,Business_8879,Healthcare,2022-06-11
MERCH8880,Business_8880,Education,2022-03-18
MERCH8881,Business_8881,Services,2022-10-10
MERCH8882,Business_8882,Education,2024-05-26
MERCH8883,Business_8883,Services,2022-09-03
MERCH8884,Business_8884,Retail,2021-10-27
MERCH8885,Business_8885,Education,2024-03-21
MERCH8886,Business_8886,Education,2021-10-09
MERCH8887,Business_8887,Retail,2023-09-07
MERCH8888,Business_8888,Technology,2021-07-25
MERCH8889,Business_8889,Education,2022-04-24
MERCH8890,Business_8890,Education,2023-09-11
MERCH8891,Business_8891,Education,2024-04-18
MERCH8892,Business_8892,Services,2023-05-21
MERCH8893,Business_8893,Healthcare,2022-12-25
MERCH8894,Business_8894,Education,2024-06-07
MERCH8895,Business_8895,Technology,2023-05-11
MERCH8896,Business_8896,Technology,2024-03-12
MERCH8897,Business_8897,Services,2023-02-10
MERCH8898,Business_8898,Technology,2024-04-08
MERCH8899,Business_8899,Healthcare,2023-08-10
MERCH8900,Business_8900,Retail,2023-07-22
MERCH8901,Business_8901,Education,2022-01-09
MERCH8902,Business_8902,Technology,2022-09-10
MERCH8903,Business_8903,Retail,2023-12-12
MERCH8904,Business_8904,Education,2024-06-15
MERCH8905,Business_8905,Healthcare,2024-03-03
MERCH8906,Business_8906,Services,2021-11-25
MERCH8907,Business_8907,Retail,2023-12-19
MERCH8908,Business_8908,Healthcare,2024-04-14
MERCH8909,Business_8909,Education,2022-08-07
MERCH8910,Business_8910,Retail,2022-09-16
MERCH8911,Business_8911,Technology,2023-02-19
MERCH8912,Business_8912,Services,2021-11-29
MERCH8913,Business_8913,Education,2023-08-26
MERCH8914,Business_8914,Services,2023-12-11
MERCH8915,Business_8915,Technology,2023-10-20
MERCH8916,Business_8916,Services,2023-02-19
MERCH8917,Business_8917,Services,2024-02-03
MERCH8918,Business_8918,Healthcare,2022-05-28
MERCH8919,Business_8919,Education,2023-07-15
MERCH8920,Business_8920,Retail,2022-01-10
MERCH8921,Business_8921,Retail,2022-04-20
MERCH8922,Business_8922,Healthcare,2021-07-19
MERCH8923,Business_8923,Technology,2023-10-05
MERCH8924,Business_8924,Services,2024-03-16
MERCH8925,Business_8925,Technology,2023-10-30
MERCH8926,Business_8926,Services,2023-10-08
MERCH8927,Business_8927,Technology,2023-07-27
MERCH8928,Business_8928,Retail,2023-02-02
MERCH8929,Business_8929,Technology,2022-09-29
MERCH8930,Business_8930,Healthcare,2022-09-30
MERCH8931,Business_8931,Retail,2023-08-30
MERCH8932,Business_8932,Education,2022-03-29
MERCH8933,Business_8933,Healthcare,2022-03-11
MERCH8934,Business_8934,Healthcare,2022-09-11
MERCH8935,Business_8935,Retail,2024-06-28
MERCH8936,Business_8936,Retail,2022-10-26
MERCH8937,Business_8937,Services,2023-09-19
MERCH8938,Business_8938,Education,2024-01-29
MERCH8939,Business_8939,Retail,2024-04-15
MERCH8940,Business_8940,Healthcare,2021-09-11
MERCH8941,Business_8941,Retail,2023-05-07
MERCH8942,Business_8942,Technology,2023-07-09
MERCH8943,Business_8943,Technology,2022-12-11
MERCH8944,Business_8944,Services,2021-11-14
MERCH8945,Business_8945,Technology,2023-09-27
MERCH8946,Business_8946,Services,2022-09-18
MERCH8947,Business_8947,Education,2023-05-22
MERCH8948,Business_8948,Healthcare,2024-02-14
MERCH8949,Business_8949,Technology,2021-09-04
MERCH8950,Business_8950,Technology,2024-04-12
MERCH8951,Business_8951,Services,2024-02-18
MERCH8952,Business_8952,Retail,2022-09-16
MERCH8953,Business_8953,Services,2023-06-05
MERCH8954,Business_8954,Healthcare,2022-09-28
MERCH8955,Business_8955,Services,2021-12-06
MERCH8956,Business_8956,Retail,2024-03-02
MERCH8957,Business_8957,Healthcare,2022-07-18
MERCH8958,Business_8958,Education,2023-07-12
MERCH8959,Business_8959,Healthcare,2023-08-31
MERCH8960,Business_8960,Healthcare,2022-02-21
MERCH8961,Business_8961,Education,2024-06-26
MERCH8962,Business_8962,Retail,2022-06-06
MERCH8963,Business_8963,Education,2023-01-10
MERCH8964,Business_8964,Education,2022-12-16
MERCH8965,Business_8965,Services,2022-02-22
MERCH8966,Business_8966,Retail,2022-08-09
MERCH8967,Business_8967,Services,2023-12-06
MERCH8968,Business_8968,Technology,2023-01-28
MERCH8969,Business_8969,Services,2021-10-27
MERCH8970,Business_8970,Services,2022-04-05
MERCH8971,Business_8971,Retail,2021-11-04
MERCH8972,Business_8972,Retail,2023-04-29
MERCH8973,Business_8973,Services,2023-07-07
MERCH8974,Business_8974,Technology,2023-03-23
MERCH8975,Business_8975,Retail,2022-06-15
MERCH8976,Business_8976,Healthcare,2022-03-07
MERCH8977,Business_8977,Education,2023-10-29
MERCH8978,Business_8978,Healthcare,2023-07-11
MERCH8979,Business_8979,Technology,2022-12-23
MERCH8980,Business_8980,Services,2024-03-09
MERCH8981,Business_8981,Services,2023-11-07
MERCH8982,Business_8982,Retail,2023-01-02
MERCH8983,Business_8983,Services,2024-02-28
MERCH8984,Business_8984,Retail,2023-05-04
MERCH8985,Business_8985,Healthcare,2022-11-02
MERCH8986,Business_8986,Retail,2022-07-29
MERCH8987,Business_8987,Education,2022-01-07
MERCH8988,Business_8988,Technology,2022-08-18
MERCH8989,Business_8989,Retail,2021-09-18
MERCH8990,Business_8990,Services,2024-04-23
MERCH8991,Business_8991,Education,2023-02-20
MERCH8992,Business_8992,Healthcare,2022-05-20
MERCH8993,Business_8993,Technology,2022-03-06
MERCH8994,Business_8994,Education,2023-05-04
MERCH8995,Business_8995,Retail,2023-04-14
MERCH8996,Business_8996,Technology,2021-09-17
MERCH8997,Business_8997,Education,2024-01-06
MERCH8998,Business_8998,Technology,2021-07-24
MERCH8999,Business_8999,Education,2023-07-14
MERCH9000,Business_9000,Retail,2022-07-03
MERCH9001,Business_9001,Healthcare,2022-06-29
MERCH9002,Business_9002,Services,2021-11-22
MERCH9003,Business_9003,Retail,2024-04-05
MERCH9004,Business_9004,Technology,2023-08-21
MERCH9005,Business_9005,Retail,2022-08-11
MERCH9006,Business_9006,Services,2022-04-15
MERCH9007,Business_9007,Education,2022-03-22
MERCH9008,Business_9008,Technology,2021-11-10
MERCH9009,Business_9009,Retail,2022-09-15
MERCH9010,Business_9010,Technology,2023-03-21
MERCH9011,Business_9011,Healthcare,2022-10-01
MERCH9012,Business_9012,Services,2022-03-09
MERCH9013,Business_9013,Technology,2023-09-19
MERCH9014,Business_9014,Services,2021-12-28
MERCH9015,Business_9015,Technology,2023-06-29
MERCH9016,Business_9016,Healthcare,2024-02-01
MERCH9017,Business_9017,Services,2022-06-23
MERCH9018,Business_9018,Retail,2022-06-02
MERCH9019,Business_9019,Services,2021-10-28
MERCH9020,Business_9020,Healthcare,2023-04-04
MERCH9021,Business_9021,Services,2021-12-26
MERCH9022,Business_9022,Services,2021-12-06
MERCH9023,Business_9023,Education,2022-06-16
MERCH9024,Business_9024,Healthcare,2023-12-31
MERCH9025,Business_9025,Technology,2023-02-14
MERCH9026,Business_9026,Technology,2022-12-05
MERCH9027,Business_9027,Retail,2023-10-25
MERCH9028,Business_9028,Healthcare,2022-07-20
MERCH9029,Business_9029,Healthcare,2022-10-13
MERCH9030,Business_9030,Retail,2021-11-14
MERCH9031,Business_9031,Retail,2021-07-25
MERCH9032,Business_9032,Retail,2023-04-12
MERCH9033,Business_9033,Services,2023-03-15
MERCH9034,Business_9034,Services,2022-08-31
MERCH9035,Business_9035,Retail,2021-10-19
